year,region_id,n_kg,p_kg,n_ratio,p_ratio
1972,4,0.722768661752406,0.08035083359712764,39.21101409204786,4.359123237089183
1972,8,10.6603012930603,1.1851151559575508,39.21101409204786,4.359123237089183
1972,10,17.628870752298063,1.9598172074710278,39.21101409204786,4.359123237089183
1972,13,36.25151827752194,4.030113460782876,39.21101409204786,4.359123237089183
1972,16,13.158569199463015,1.4628498163697845,39.21101409204786,4.359123237089183
1973,4,3.61384330876203,0.40175416798563823,39.21101409204786,4.359123237089183
1973,8,53.30150646530149,5.925575779787753,39.21101409204786,4.359123237089183
1973,10,88.14435376149031,9.7990860373551385,39.21101409204786,4.359123237089183
1973,13,181.25759138760966,20.15056730391438,39.21101409204786,4.359123237089183
1973,16,65.79284599731508,7.3142490818489225,39.21101409204786,4.359123237089183
1974,4,18.06921654381015,2.008770839928191,39.21101409204787,4.359123237089183
1974,8,266.5075323265075,29.627878898938764,39.21101409204786,4.359123237089183
1974,10,440.72176880745155,48.99543018677569,39.21101409204786,4.359123237089183
1974,13,906.2879569380483,100.75283651957189,39.21101409204786,4.359123237089183
1974,16,328.96422998657533,36.571245409244604,39.21101409204786,4.359123237089183
1975,4,43.36611970514436,4.821050015827658,39.21101409204786,4.359123237089183
1975,8,639.618077583618,71.10690935745303,39.21101409204786,4.359123237089183
1975,10,1057.7322451378839,117.58903244826166,39.21101409204786,4.359123237089183
1975,13,2175.091096651316,241.80680764697254,39.211014092047854,4.359123237089183
1975,16,789.514151967781,87.77098898218708,39.21101409204786,4.359123237089183
1976,4,57.82149294019248,6.428066687770212,39.21101409204786,4.359123237089183
1976,8,852.8241034448239,94.80921247660405,39.21101409204786,4.359123237089183
1976,10,1410.309660183845,156.78537659768222,39.21101409204786,4.359123237089183
1976,13,2900.1214622017546,322.40907686263006,39.21101409204786,4.359123237089183
1976,16,1052.6855359570413,117.02798530958276,39.21101409204786,4.359123237089183
1977,4,72.2768661752406,8.035083359712765,39.21101409204787,4.359123237089183
1977,8,1066.03012930603,118.51151559575506,39.21101409204786,4.359123237089183
1977,10,1762.8870752298062,195.98172074710277,39.21101409204786,4.359123237089183
1977,13,3625.151827752193,403.01134607828754,39.21101409204786,4.359123237089183
1977,16,1315.8569199463013,146.28498163697842,39.21101409204786,4.359123237089183
1978,4,90.34608271905074,10.043854199640954,39.21101409204786,4.359123237089183
1978,8,1332.5376616325375,148.13939449469385,39.21101409204786,4.359123237089183
1978,10,2203.6088440372578,244.97715093387848,39.21101409204786,4.359123237089183
1978,13,4531.439784690242,503.7641825978595,39.21101409204786,4.359123237089183
1978,16,1644.821149932877,182.85622704622307,39.21101409204786,4.359123237089183
1978,30,3897.8803753753878,433.3308207690213,39.21101409204786,4.359123237089183
1978,32,3798.2217283411887,422.25168052939796,39.21101409204786,4.359123237089183
1978,36,4934.150352625645,548.5338738480689,39.21101409204786,4.359123237089183
1978,38,11190.929033673601,1244.1055128231405,39.21101409204786,4.359123237089183
1978,40,1962.0155165856804,218.11900630268804,39.21101409204786,4.359123237089183
1978,42,5938.513393865216,660.1898045328323,39.21101409204786,4.359123237089183
1979,4,115.64298588038496,12.856133375540423,39.21101409204786,4.359123237089183
