"bhi_id","pressure_score"
1,0.0200668405327398
2,0.0201844497970884
3,0.0550709072564469
5,0.0691717651063873
6,0.0686314296812059
7,0.0230877483079135
8,0.0208486124342242
9,0.0292552585758412
10,0.0204623360564473
11,0.0290695717261094
12,0.0242843444785514
13,0.0148633916226541
14,0.0104264866990776
15,0.010390603783933
16,0.0121870626652154
17,0.0125302810646529
18,0.0311192015291578
19,0.0497384380441189
20,0.00673810109388295
21,0.0081350891108964
22,0.0229763285524949
23,0.0166350292451131
24,0.00843959767542993
25,0.00643405946389612
26,0.00985247923033648
27,0.0138259134300414
28,0.0164249116474077
29,0.00798895291342851
30,0.00533896898104681
31,0.00760889049268451
32,0.0218800215894356
33,0.065863772495867
34,0.0175087821570714
35,0.0140544059212747
36,0.0174878322144602
37,0.00475953443383498
38,0.00421680216256236
39,0.00734355911338304
40,0.00931872415185448
41,0.00470591837104287
42,0.00609663351458173
