region_id,species,stock,year,value
3,cod,cod_SDs22_24,1985,1.378999817151216
3,cod,cod_SDs22_24,1986,0.861766319253977
3,cod,cod_SDs22_24,1987,0.7995977326750777
3,cod,cod_SDs22_24,1988,0.9886633753885536
3,cod,cod_SDs22_24,1989,0.7219784238434814
3,cod,cod_SDs22_24,1990,0.5613000548546352
3,cod,cod_SDs22_24,1991,0.4438654232949351
3,cod,cod_SDs22_24,1992,0.43641433534466995
3,cod,cod_SDs22_24,1993,0.631605412324008
3,cod,cod_SDs22_24,1994,1.1399250319985372
3,cod,cod_SDs22_24,1995,1.329584933260194
3,cod,cod_SDs22_24,1996,1.6437191442676906
3,cod,cod_SDs22_24,1997,1.8633205339184495
3,cod,cod_SDs22_24,1998,1.2775187420003657
3,cod,cod_SDs22_24,1999,1.5226732492228927
3,cod,cod_SDs22_24,2000,1.5537575425123422
3,cod,cod_SDs22_24,2001,1.3111629182665936
3,cod,cod_SDs22_24,2002,1.1490674712013165
3,cod,cod_SDs22_24,2003,0.9379685500091425
3,cod,cod_SDs22_24,2004,1.0692082647650394
3,cod,cod_SDs22_24,2005,1.2130645456207716
3,cod,cod_SDs22_24,2006,1.2557597366977509
3,cod,cod_SDs22_24,2007,1.3115286158347046
3,cod,cod_SDs22_24,2008,0.9704699213750229
3,cod,cod_SDs22_24,2009,0.7106417992320351
3,cod,cod_SDs22_24,2010,0.6609526421649295
3,cod,cod_SDs22_24,2011,0.6184402998720059
3,cod,cod_SDs22_24,2012,0.7638965075882246
3,cod,cod_SDs22_24,2013,0.6434448710916072
3,cod,cod_SDs22_24,2014,0.7211098921192174
3,cod,cod_SDs22_24,2015,0.7939294203693545
3,cod,cod_SDs22_24,2016,0.6252971292740903
3,cod,cod_SDs22_24,2017,0.5199305174620589
3,cod,cod_SDs22_24,2018,0.6632382519656245
4,cod,cod_SDs22_24,1985,1.378999817151216
4,cod,cod_SDs22_24,1986,0.861766319253977
4,cod,cod_SDs22_24,1987,0.7995977326750777
4,cod,cod_SDs22_24,1988,0.9886633753885536
4,cod,cod_SDs22_24,1989,0.7219784238434814
4,cod,cod_SDs22_24,1990,0.5613000548546352
4,cod,cod_SDs22_24,1991,0.4438654232949351
4,cod,cod_SDs22_24,1992,0.43641433534466995
4,cod,cod_SDs22_24,1993,0.631605412324008
4,cod,cod_SDs22_24,1994,1.1399250319985372
4,cod,cod_SDs22_24,1995,1.329584933260194
4,cod,cod_SDs22_24,1996,1.6437191442676906
4,cod,cod_SDs22_24,1997,1.8633205339184495
4,cod,cod_SDs22_24,1998,1.2775187420003657
4,cod,cod_SDs22_24,1999,1.5226732492228927
4,cod,cod_SDs22_24,2000,1.5537575425123422
4,cod,cod_SDs22_24,2001,1.3111629182665936
4,cod,cod_SDs22_24,2002,1.1490674712013165
4,cod,cod_SDs22_24,2003,0.9379685500091425
4,cod,cod_SDs22_24,2004,1.0692082647650394
4,cod,cod_SDs22_24,2005,1.2130645456207716
4,cod,cod_SDs22_24,2006,1.2557597366977509
4,cod,cod_SDs22_24,2007,1.3115286158347046
4,cod,cod_SDs22_24,2008,0.9704699213750229
4,cod,cod_SDs22_24,2009,0.7106417992320351
4,cod,cod_SDs22_24,2010,0.6609526421649295
4,cod,cod_SDs22_24,2011,0.6184402998720059
4,cod,cod_SDs22_24,2012,0.7638965075882246
4,cod,cod_SDs22_24,2013,0.6434448710916072
4,cod,cod_SDs22_24,2014,0.7211098921192174
4,cod,cod_SDs22_24,2015,0.7939294203693545
4,cod,cod_SDs22_24,2016,0.6252971292740903
4,cod,cod_SDs22_24,2017,0.5199305174620589
4,cod,cod_SDs22_24,2018,0.6632382519656245
5,cod,cod_SDs22_24,1985,1.378999817151216
5,cod,cod_SDs22_24,1986,0.861766319253977
5,cod,cod_SDs22_24,1987,0.7995977326750777
5,cod,cod_SDs22_24,1988,0.9886633753885536
5,cod,cod_SDs22_24,1989,0.7219784238434814
5,cod,cod_SDs22_24,1990,0.5613000548546352
5,cod,cod_SDs22_24,1991,0.4438654232949351
5,cod,cod_SDs22_24,1992,0.43641433534466995
5,cod,cod_SDs22_24,1993,0.631605412324008
5,cod,cod_SDs22_24,1994,1.1399250319985372
5,cod,cod_SDs22_24,1995,1.329584933260194
5,cod,cod_SDs22_24,1996,1.6437191442676906
5,cod,cod_SDs22_24,1997,1.8633205339184495
5,cod,cod_SDs22_24,1998,1.2775187420003657
5,cod,cod_SDs22_24,1999,1.5226732492228927
5,cod,cod_SDs22_24,2000,1.5537575425123422
5,cod,cod_SDs22_24,2001,1.3111629182665936
5,cod,cod_SDs22_24,2002,1.1490674712013165
5,cod,cod_SDs22_24,2003,0.9379685500091425
5,cod,cod_SDs22_24,2004,1.0692082647650394
5,cod,cod_SDs22_24,2005,1.2130645456207716
5,cod,cod_SDs22_24,2006,1.2557597366977509
5,cod,cod_SDs22_24,2007,1.3115286158347046
5,cod,cod_SDs22_24,2008,0.9704699213750229
5,cod,cod_SDs22_24,2009,0.7106417992320351
5,cod,cod_SDs22_24,2010,0.6609526421649295
5,cod,cod_SDs22_24,2011,0.6184402998720059
5,cod,cod_SDs22_24,2012,0.7638965075882246
5,cod,cod_SDs22_24,2013,0.6434448710916072
5,cod,cod_SDs22_24,2014,0.7211098921192174
5,cod,cod_SDs22_24,2015,0.7939294203693545
5,cod,cod_SDs22_24,2016,0.6252971292740903
5,cod,cod_SDs22_24,2017,0.5199305174620589
5,cod,cod_SDs22_24,2018,0.6632382519656245
6,cod,cod_SDs22_24,1985,1.378999817151216
6,cod,cod_SDs22_24,1986,0.861766319253977
6,cod,cod_SDs22_24,1987,0.7995977326750777
6,cod,cod_SDs22_24,1988,0.9886633753885536
6,cod,cod_SDs22_24,1989,0.7219784238434814
6,cod,cod_SDs22_24,1990,0.5613000548546352
6,cod,cod_SDs22_24,1991,0.4438654232949351
6,cod,cod_SDs22_24,1992,0.43641433534466995
6,cod,cod_SDs22_24,1993,0.631605412324008
6,cod,cod_SDs22_24,1994,1.1399250319985372
6,cod,cod_SDs22_24,1995,1.329584933260194
6,cod,cod_SDs22_24,1996,1.6437191442676906
6,cod,cod_SDs22_24,1997,1.8633205339184495
6,cod,cod_SDs22_24,1998,1.2775187420003657
6,cod,cod_SDs22_24,1999,1.5226732492228927
6,cod,cod_SDs22_24,2000,1.5537575425123422
6,cod,cod_SDs22_24,2001,1.3111629182665936
6,cod,cod_SDs22_24,2002,1.1490674712013165
6,cod,cod_SDs22_24,2003,0.9379685500091425
6,cod,cod_SDs22_24,2004,1.0692082647650394
6,cod,cod_SDs22_24,2005,1.2130645456207716
6,cod,cod_SDs22_24,2006,1.2557597366977509
6,cod,cod_SDs22_24,2007,1.3115286158347046
6,cod,cod_SDs22_24,2008,0.9704699213750229
6,cod,cod_SDs22_24,2009,0.7106417992320351
6,cod,cod_SDs22_24,2010,0.6609526421649295
6,cod,cod_SDs22_24,2011,0.6184402998720059
6,cod,cod_SDs22_24,2012,0.7638965075882246
6,cod,cod_SDs22_24,2013,0.6434448710916072
6,cod,cod_SDs22_24,2014,0.7211098921192174
6,cod,cod_SDs22_24,2015,0.7939294203693545
6,cod,cod_SDs22_24,2016,0.6252971292740903
6,cod,cod_SDs22_24,2017,0.5199305174620589
6,cod,cod_SDs22_24,2018,0.6632382519656245
7,cod,cod_SDs22_24,1985,1.378999817151216
7,cod,cod_SDs22_24,1986,0.861766319253977
7,cod,cod_SDs22_24,1987,0.7995977326750777
7,cod,cod_SDs22_24,1988,0.9886633753885536
7,cod,cod_SDs22_24,1989,0.7219784238434814
7,cod,cod_SDs22_24,1990,0.5613000548546352
7,cod,cod_SDs22_24,1991,0.4438654232949351
7,cod,cod_SDs22_24,1992,0.43641433534466995
7,cod,cod_SDs22_24,1993,0.631605412324008
7,cod,cod_SDs22_24,1994,1.1399250319985372
7,cod,cod_SDs22_24,1995,1.329584933260194
7,cod,cod_SDs22_24,1996,1.6437191442676906
7,cod,cod_SDs22_24,1997,1.8633205339184495
7,cod,cod_SDs22_24,1998,1.2775187420003657
7,cod,cod_SDs22_24,1999,1.5226732492228927
7,cod,cod_SDs22_24,2000,1.5537575425123422
7,cod,cod_SDs22_24,2001,1.3111629182665936
7,cod,cod_SDs22_24,2002,1.1490674712013165
7,cod,cod_SDs22_24,2003,0.9379685500091425
7,cod,cod_SDs22_24,2004,1.0692082647650394
7,cod,cod_SDs22_24,2005,1.2130645456207716
7,cod,cod_SDs22_24,2006,1.2557597366977509
7,cod,cod_SDs22_24,2007,1.3115286158347046
7,cod,cod_SDs22_24,2008,0.9704699213750229
7,cod,cod_SDs22_24,2009,0.7106417992320351
7,cod,cod_SDs22_24,2010,0.6609526421649295
7,cod,cod_SDs22_24,2011,0.6184402998720059
7,cod,cod_SDs22_24,2012,0.7638965075882246
7,cod,cod_SDs22_24,2013,0.6434448710916072
7,cod,cod_SDs22_24,2014,0.7211098921192174
7,cod,cod_SDs22_24,2015,0.7939294203693545
7,cod,cod_SDs22_24,2016,0.6252971292740903
7,cod,cod_SDs22_24,2017,0.5199305174620589
7,cod,cod_SDs22_24,2018,0.6632382519656245
8,cod,cod_SDs22_24,1985,1.378999817151216
8,cod,cod_SDs22_24,1986,0.861766319253977
8,cod,cod_SDs22_24,1987,0.7995977326750777
8,cod,cod_SDs22_24,1988,0.9886633753885536
8,cod,cod_SDs22_24,1989,0.7219784238434814
8,cod,cod_SDs22_24,1990,0.5613000548546352
8,cod,cod_SDs22_24,1991,0.4438654232949351
8,cod,cod_SDs22_24,1992,0.43641433534466995
8,cod,cod_SDs22_24,1993,0.631605412324008
8,cod,cod_SDs22_24,1994,1.1399250319985372
8,cod,cod_SDs22_24,1995,1.329584933260194
8,cod,cod_SDs22_24,1996,1.6437191442676906
8,cod,cod_SDs22_24,1997,1.8633205339184495
8,cod,cod_SDs22_24,1998,1.2775187420003657
8,cod,cod_SDs22_24,1999,1.5226732492228927
8,cod,cod_SDs22_24,2000,1.5537575425123422
8,cod,cod_SDs22_24,2001,1.3111629182665936
8,cod,cod_SDs22_24,2002,1.1490674712013165
8,cod,cod_SDs22_24,2003,0.9379685500091425
8,cod,cod_SDs22_24,2004,1.0692082647650394
8,cod,cod_SDs22_24,2005,1.2130645456207716
8,cod,cod_SDs22_24,2006,1.2557597366977509
8,cod,cod_SDs22_24,2007,1.3115286158347046
8,cod,cod_SDs22_24,2008,0.9704699213750229
8,cod,cod_SDs22_24,2009,0.7106417992320351
8,cod,cod_SDs22_24,2010,0.6609526421649295
8,cod,cod_SDs22_24,2011,0.6184402998720059
8,cod,cod_SDs22_24,2012,0.7638965075882246
8,cod,cod_SDs22_24,2013,0.6434448710916072
8,cod,cod_SDs22_24,2014,0.7211098921192174
8,cod,cod_SDs22_24,2015,0.7939294203693545
8,cod,cod_SDs22_24,2016,0.6252971292740903
8,cod,cod_SDs22_24,2017,0.5199305174620589
8,cod,cod_SDs22_24,2018,0.6632382519656245
9,cod,cod_SDs22_24,1985,1.378999817151216
9,cod,cod_SDs22_24,1986,0.861766319253977
9,cod,cod_SDs22_24,1987,0.7995977326750777
9,cod,cod_SDs22_24,1988,0.9886633753885536
9,cod,cod_SDs22_24,1989,0.7219784238434814
9,cod,cod_SDs22_24,1990,0.5613000548546352
9,cod,cod_SDs22_24,1991,0.4438654232949351
9,cod,cod_SDs22_24,1992,0.43641433534466995
9,cod,cod_SDs22_24,1993,0.631605412324008
9,cod,cod_SDs22_24,1994,1.1399250319985372
9,cod,cod_SDs22_24,1995,1.329584933260194
9,cod,cod_SDs22_24,1996,1.6437191442676906
9,cod,cod_SDs22_24,1997,1.8633205339184495
9,cod,cod_SDs22_24,1998,1.2775187420003657
9,cod,cod_SDs22_24,1999,1.5226732492228927
9,cod,cod_SDs22_24,2000,1.5537575425123422
9,cod,cod_SDs22_24,2001,1.3111629182665936
9,cod,cod_SDs22_24,2002,1.1490674712013165
9,cod,cod_SDs22_24,2003,0.9379685500091425
9,cod,cod_SDs22_24,2004,1.0692082647650394
9,cod,cod_SDs22_24,2005,1.2130645456207716
9,cod,cod_SDs22_24,2006,1.2557597366977509
9,cod,cod_SDs22_24,2007,1.3115286158347046
9,cod,cod_SDs22_24,2008,0.9704699213750229
9,cod,cod_SDs22_24,2009,0.7106417992320351
9,cod,cod_SDs22_24,2010,0.6609526421649295
9,cod,cod_SDs22_24,2011,0.6184402998720059
9,cod,cod_SDs22_24,2012,0.7638965075882246
9,cod,cod_SDs22_24,2013,0.6434448710916072
9,cod,cod_SDs22_24,2014,0.7211098921192174
9,cod,cod_SDs22_24,2015,0.7939294203693545
9,cod,cod_SDs22_24,2016,0.6252971292740903
9,cod,cod_SDs22_24,2017,0.5199305174620589
9,cod,cod_SDs22_24,2018,0.6632382519656245
10,cod,cod_SDs22_24,1985,1.378999817151216
10,cod,cod_SDs22_24,1986,0.861766319253977
10,cod,cod_SDs22_24,1987,0.7995977326750777
10,cod,cod_SDs22_24,1988,0.9886633753885536
10,cod,cod_SDs22_24,1989,0.7219784238434814
10,cod,cod_SDs22_24,1990,0.5613000548546352
10,cod,cod_SDs22_24,1991,0.4438654232949351
10,cod,cod_SDs22_24,1992,0.43641433534466995
10,cod,cod_SDs22_24,1993,0.631605412324008
10,cod,cod_SDs22_24,1994,1.1399250319985372
10,cod,cod_SDs22_24,1995,1.329584933260194
10,cod,cod_SDs22_24,1996,1.6437191442676906
10,cod,cod_SDs22_24,1997,1.8633205339184495
10,cod,cod_SDs22_24,1998,1.2775187420003657
10,cod,cod_SDs22_24,1999,1.5226732492228927
10,cod,cod_SDs22_24,2000,1.5537575425123422
10,cod,cod_SDs22_24,2001,1.3111629182665936
10,cod,cod_SDs22_24,2002,1.1490674712013165
10,cod,cod_SDs22_24,2003,0.9379685500091425
10,cod,cod_SDs22_24,2004,1.0692082647650394
10,cod,cod_SDs22_24,2005,1.2130645456207716
10,cod,cod_SDs22_24,2006,1.2557597366977509
10,cod,cod_SDs22_24,2007,1.3115286158347046
10,cod,cod_SDs22_24,2008,0.9704699213750229
10,cod,cod_SDs22_24,2009,0.7106417992320351
10,cod,cod_SDs22_24,2010,0.6609526421649295
10,cod,cod_SDs22_24,2011,0.6184402998720059
10,cod,cod_SDs22_24,2012,0.7638965075882246
10,cod,cod_SDs22_24,2013,0.6434448710916072
10,cod,cod_SDs22_24,2014,0.7211098921192174
10,cod,cod_SDs22_24,2015,0.7939294203693545
10,cod,cod_SDs22_24,2016,0.6252971292740903
10,cod,cod_SDs22_24,2017,0.5199305174620589
10,cod,cod_SDs22_24,2018,0.6632382519656245
11,cod,cod_SDs22_24,1985,1.378999817151216
11,cod,cod_SDs22_24,1986,0.861766319253977
11,cod,cod_SDs22_24,1987,0.7995977326750777
11,cod,cod_SDs22_24,1988,0.9886633753885536
11,cod,cod_SDs22_24,1989,0.7219784238434814
11,cod,cod_SDs22_24,1990,0.5613000548546352
11,cod,cod_SDs22_24,1991,0.4438654232949351
11,cod,cod_SDs22_24,1992,0.43641433534466995
11,cod,cod_SDs22_24,1993,0.631605412324008
11,cod,cod_SDs22_24,1994,1.1399250319985372
11,cod,cod_SDs22_24,1995,1.329584933260194
11,cod,cod_SDs22_24,1996,1.6437191442676906
11,cod,cod_SDs22_24,1997,1.8633205339184495
11,cod,cod_SDs22_24,1998,1.2775187420003657
11,cod,cod_SDs22_24,1999,1.5226732492228927
11,cod,cod_SDs22_24,2000,1.5537575425123422
11,cod,cod_SDs22_24,2001,1.3111629182665936
11,cod,cod_SDs22_24,2002,1.1490674712013165
11,cod,cod_SDs22_24,2003,0.9379685500091425
11,cod,cod_SDs22_24,2004,1.0692082647650394
11,cod,cod_SDs22_24,2005,1.2130645456207716
11,cod,cod_SDs22_24,2006,1.2557597366977509
11,cod,cod_SDs22_24,2007,1.3115286158347046
11,cod,cod_SDs22_24,2008,0.9704699213750229
11,cod,cod_SDs22_24,2009,0.7106417992320351
11,cod,cod_SDs22_24,2010,0.6609526421649295
11,cod,cod_SDs22_24,2011,0.6184402998720059
11,cod,cod_SDs22_24,2012,0.7638965075882246
11,cod,cod_SDs22_24,2013,0.6434448710916072
11,cod,cod_SDs22_24,2014,0.7211098921192174
11,cod,cod_SDs22_24,2015,0.7939294203693545
11,cod,cod_SDs22_24,2016,0.6252971292740903
11,cod,cod_SDs22_24,2017,0.5199305174620589
11,cod,cod_SDs22_24,2018,0.6632382519656245
12,cod,cod_SDs22_24,1985,1.378999817151216
12,cod,cod_SDs22_24,1986,0.861766319253977
12,cod,cod_SDs22_24,1987,0.7995977326750777
12,cod,cod_SDs22_24,1988,0.9886633753885536
12,cod,cod_SDs22_24,1989,0.7219784238434814
12,cod,cod_SDs22_24,1990,0.5613000548546352
12,cod,cod_SDs22_24,1991,0.4438654232949351
12,cod,cod_SDs22_24,1992,0.43641433534466995
12,cod,cod_SDs22_24,1993,0.631605412324008
12,cod,cod_SDs22_24,1994,1.1399250319985372
12,cod,cod_SDs22_24,1995,1.329584933260194
12,cod,cod_SDs22_24,1996,1.6437191442676906
12,cod,cod_SDs22_24,1997,1.8633205339184495
12,cod,cod_SDs22_24,1998,1.2775187420003657
12,cod,cod_SDs22_24,1999,1.5226732492228927
12,cod,cod_SDs22_24,2000,1.5537575425123422
12,cod,cod_SDs22_24,2001,1.3111629182665936
12,cod,cod_SDs22_24,2002,1.1490674712013165
12,cod,cod_SDs22_24,2003,0.9379685500091425
12,cod,cod_SDs22_24,2004,1.0692082647650394
12,cod,cod_SDs22_24,2005,1.2130645456207716
12,cod,cod_SDs22_24,2006,1.2557597366977509
12,cod,cod_SDs22_24,2007,1.3115286158347046
12,cod,cod_SDs22_24,2008,0.9704699213750229
12,cod,cod_SDs22_24,2009,0.7106417992320351
12,cod,cod_SDs22_24,2010,0.6609526421649295
12,cod,cod_SDs22_24,2011,0.6184402998720059
12,cod,cod_SDs22_24,2012,0.7638965075882246
12,cod,cod_SDs22_24,2013,0.6434448710916072
12,cod,cod_SDs22_24,2014,0.7211098921192174
12,cod,cod_SDs22_24,2015,0.7939294203693545
12,cod,cod_SDs22_24,2016,0.6252971292740903
12,cod,cod_SDs22_24,2017,0.5199305174620589
12,cod,cod_SDs22_24,2018,0.6632382519656245
13,cod,cod_SDs22_24,1985,1.378999817151216
13,cod,cod_SDs22_24,1986,0.861766319253977
13,cod,cod_SDs22_24,1987,0.7995977326750777
13,cod,cod_SDs22_24,1988,0.9886633753885536
13,cod,cod_SDs22_24,1989,0.7219784238434814
13,cod,cod_SDs22_24,1990,0.5613000548546352
13,cod,cod_SDs22_24,1991,0.4438654232949351
13,cod,cod_SDs22_24,1992,0.43641433534466995
13,cod,cod_SDs22_24,1993,0.631605412324008
13,cod,cod_SDs22_24,1994,1.1399250319985372
13,cod,cod_SDs22_24,1995,1.329584933260194
13,cod,cod_SDs22_24,1996,1.6437191442676906
13,cod,cod_SDs22_24,1997,1.8633205339184495
13,cod,cod_SDs22_24,1998,1.2775187420003657
13,cod,cod_SDs22_24,1999,1.5226732492228927
13,cod,cod_SDs22_24,2000,1.5537575425123422
13,cod,cod_SDs22_24,2001,1.3111629182665936
13,cod,cod_SDs22_24,2002,1.1490674712013165
