"rgn_id","CELLCODE","area_m2","prop_area","type"
2,"10kmE421N372",62243273.0782926,0.622432730782926,"bhi_sea"
2,"10kmE421N373",29001957.4726782,0.290019574726782,"bhi_sea"
2,"10kmE422N371",9679154.32801981,0.0967915432801981,"bhi_sea"
2,"10kmE422N372",76176569.410417,0.76176569410417,"bhi_sea"
2,"10kmE422N373",20250972.8033251,0.202509728033251,"bhi_sea"
2,"10kmE422N374",6867482.10960428,0.0686748210960428,"bhi_sea"
2,"10kmE423N370",3365875.70569515,0.0336587570569515,"bhi_sea"
2,"10kmE423N371",65703056.4290584,0.657030564290584,"bhi_sea"
2,"10kmE423N372",51332153.5335763,0.513321535335763,"bhi_sea"
2,"10kmE423N373",90915867.2327172,0.909158672327172,"bhi_sea"
2,"10kmE423N374",80861989.8374452,0.808619898374452,"bhi_sea"
2,"10kmE423N375",21887410.8981026,0.218874108981026,"bhi_sea"
2,"10kmE423N376",75358.8515824046,0.000753588515824046,"bhi_sea"
2,"10kmE424N370",638857.296127426,0.00638857296127425,"bhi_sea"
2,"10kmE424N371",36182755.2032948,0.361827552032948,"bhi_sea"
2,"10kmE424N372",15889305.3810654,0.158893053810654,"bhi_sea"
2,"10kmE424N373",83818922.8667565,0.838189228667565,"bhi_sea"
2,"10kmE424N374",1e+08,1,"bhi_sea"
2,"10kmE424N375",1e+08,1,"bhi_sea"
2,"10kmE424N376",18390753.6091418,0.183907536091418,"bhi_sea"
2,"10kmE425N373",3088602.86090931,0.0308860286090931,"bhi_sea"
2,"10kmE425N374",64160311.4795106,0.641603114795106,"bhi_sea"
2,"10kmE425N375",1e+08,1,"bhi_sea"
2,"10kmE425N376",62612837.9476029,0.626128379476029,"bhi_sea"
2,"10kmE426N371",2697426.94627515,0.0269742694627515,"bhi_sea"
2,"10kmE426N372",40027744.9470906,0.400277449470906,"bhi_sea"
2,"10kmE426N373",16079596.4200507,0.160795964200507,"bhi_sea"
2,"10kmE426N374",52470333.3320336,0.524703333320336,"bhi_sea"
2,"10kmE426N375",99999782.2015897,0.999997822015897,"bhi_sea"
2,"10kmE426N376",91957486.3228886,0.919574863228886,"bhi_sea"
2,"10kmE426N377",2351248.11395925,0.0235124811395925,"bhi_sea"
2,"10kmE427N371",11338883.9252761,0.113388839252761,"bhi_sea"
2,"10kmE427N372",50205344.6579248,0.502053446579248,"bhi_sea"
2,"10kmE427N373",16195988.9178974,0.161959889178974,"bhi_sea"
2,"10kmE427N374",1102681.79997336,0.0110268179997336,"bhi_sea"
2,"10kmE427N375",6404619.90317293,0.0640461990317293,"bhi_sea"
2,"10kmE427N376",43724100.3462517,0.437241003462517,"bhi_sea"
2,"10kmE427N377",9211.85577815199,9.21185577815199e-05,"bhi_sea"
3,"10kmE428N352",9775184.84501919,0.0977518484501919,"bhi_sea"
4,"10kmE428N352",4357359.17575298,0.0435735917575298,"bhi_sea"
3,"10kmE428N354",125272.462869484,0.00125272462869484,"bhi_sea"
3,"10kmE428N355",5191166.14571182,0.0519116614571182,"bhi_sea"
3,"10kmE428N356",1512586.76503341,0.0151258676503341,"bhi_sea"
2,"10kmE428N371",3811967.34324158,0.0381196734324157,"bhi_sea"
2,"10kmE428N376",11406043.7608836,0.114060437608836,"bhi_sea"
2,"10kmE428N377",2838653.91440849,0.0283865391440849,"bhi_sea"
3,"10kmE429N352",23113254.9527338,0.231132549527338,"bhi_sea"
4,"10kmE429N352",2995368.30799378,0.0299536830799378,"bhi_sea"
3,"10kmE429N353",12528422.9911217,0.125284229911217,"bhi_sea"
3,"10kmE429N354",22644601.0241119,0.226446010241119,"bhi_sea"
3,"10kmE429N355",88641208.2738687,0.886412082738687,"bhi_sea"
3,"10kmE429N356",40108484.8635061,0.401084848635061,"bhi_sea"
3,"10kmE429N357",4722784.90347671,0.0472278490347671,"bhi_sea"
3,"10kmE429N358",29416919.775245,0.29416919775245,"bhi_sea"
3,"10kmE429N359",10171448.3870543,0.101714483870543,"bhi_sea"
3,"10kmE429N362",9719537.8955058,0.0971953789550579,"bhi_sea"
2,"10kmE429N376",16633153.8900615,0.166331538900615,"bhi_sea"
2,"10kmE429N377",17993255.5503922,0.179932555503922,"bhi_sea"
3,"10kmE430N352",40418939.2130102,0.404189392130102,"bhi_sea"
4,"10kmE430N352",16971378.3319674,0.169713783319674,"bhi_sea"
3,"10kmE430N353",17409940.1353142,0.174099401353142,"bhi_sea"
3,"10kmE430N354",23562887.9775252,0.235628879775252,"bhi_sea"
